集团文秘,陕西江鼎建设工程有限公司,2-3千/月,西安-雁塔区,1年经验,中专,招若干人,04-15发布,
项目专员+社保+就近分配,西安链家新房,4.5-6千/月,西安-雁塔区,无工作经验,本科,招2人,04-15发布,年终奖金|节日福利|带薪年假|每年多次调薪|绩效奖金|五险一金|弹性工作|专业培训
线上BD+总部+高薪,西安链家新房,6-8千/月,西安,无工作经验,本科,招1人,04-15发布,年终奖金|节日福利|带薪年假|每年多次调薪|绩效奖金|五险一金|弹性工作|专业培训
项目驻场,西安链家新房,4.5-6千/月,西安-雁塔区,无工作经验,本科,招5人,04-15发布,年终奖金|节日福利|带薪年假|每年多次调薪|绩效奖金|五险一金|弹性工作|专业培训
售后主管/专员,奥园集团西安公司,6-8千/月,西安,3-4年经验,大专,招2人,04-15发布,五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|年终奖金
美国知名连锁咖啡店副经理,万宝盛华企业管理咨询（上海）有限公司,0.8-1.1万/月,西安,无工作经验,大专,招3人,04-15发布,五险一金|专业培训|绩效奖金|做五休二|包吃|节日福利|加班补贴|带薪年假
驻场,西安链家新房,3-4.5千/月,西安,无工作经验,本科,招5人,04-15发布,五险一金|年终奖金|节日福利|带薪年假
客发经理+高薪+贝壳大平台,西安链家新房,6-8千/月,西安-雁塔区,3-4年经验,本科,招1人,04-15发布,年终奖金|节日福利|带薪年假|每年多次调薪|绩效奖金|五险一金|弹性工作|专业培训
综合8k+电话销售+月入过万,深圳思倍思文化有限公司,0.5-1万/月,西安-雁塔区,无工作经验,大专,招10人,04-15发布,周末双休|带薪年假|五险一金|免费班车|绩效奖金|全勤奖|节日福利|专业培训|加班补贴|弹性工作
电影票务销售经理（万达、奥斯卡等30家影城通兑）,西安幕威网络科技有限公司,6-8千/月,西安-曲江文化新区,2年经验,大专,招8人,04-16发布,绩效奖金|专业培训|做五休二|节日福利|周末双休|带薪年假|社保|弹性工作
视频审核专员（双休+五险一金）,万胜商贸,4.5-6千/月,西安-雁塔区,无工作经验,大专,招2人,04-13发布,周末双休|弹性工作|带薪年假|五险一金|包住宿|全勤奖|绩效奖金|高温补贴|节日福利
市场推广主管,西安哈牙食品有限公司,3-4.5千/月,西安-国家民用航天产业基地,1年经验,大专,招1人,04-13发布,通讯补贴|交通补贴|专业培训|全勤奖
亲子娱乐项目总经理,亚太正德投资集团有限公司,1-1.5万/月,西安-曲江文化新区,10年以上经验,本科,招1人,04-13发布,带薪年假|五险一金|绩效奖金|餐饮补贴|通讯补贴
市场主管,陕西汇搜信息科技有限公司,0.6-1.2万/月,西安-雁塔区,3-4年经验,大专,招1人,04-13发布,专业培训|绩效奖金|节日福利|员工旅游|年终奖金
销售BD,美菜网,0.6-1万/月,西安,1年经验,大专,招2人,04-11发布,弹性工作|带薪年假|五险一金|节日福利|绩效奖金|交通补贴|通讯补贴
人事岗（招聘助理+双休）,百年人寿保险股份有限公司陕西分公司,3-4.5千/月,西安-雁塔区,无工作经验,高中,招2人,04-11发布,五险一金|绩效奖金|专业培训|定期体检|员工旅游|周末双休
储备干部,西安观天下国际旅行社有限公司,4.5-6千/月,西安-未央区,1年经验,大专,招5人,04-12发布,五险一金|补充公积金|员工旅游|交通补贴|通讯补贴|专业培训|绩效奖金|弹性工作
视觉设计师,梵界信息技术（上海）股份有限公司西安分公司,0.7-1.2万/月,西安-碑林区,3-4年经验,本科,招2人,04-12发布,五险一金|周末双休|带薪年假|生日礼物|过节礼品
客服专员,西安融科通信技术有限公司,4.5-6千/月,西安,1年经验,大专,招2人,04-12发布,五险一金|员工旅游|绩效奖金|定期体检|住宿
大区营销经理,西安观天下国际旅行社有限公司,6-8千/月,西安-未央区,2年经验,大专,招2人,04-12发布,五险一金|补充公积金|员工旅游|交通补贴|通讯补贴|专业培训|绩效奖金|弹性工作
Java开发工程师,西安中麦通讯科技有限公司,6-8千/月,西安-雁塔区,5-7年经验,大专,招若干人,04-12发布,
C#开发工程师,西安中麦通讯科技有限公司,0.8-1万/月,西安-雁塔区,2年经验,大专,招2人,04-12发布,
网络客服专员,四川莫名信息科技有限公司西安分公司,4.5-6千/月,西安,无工作经验,大专,招20人,04-12发布,五险一金|带薪年假|交通补贴|专业培训|节日福利|绩效奖金|餐饮补贴|住房补贴|通讯补贴|高温补贴
售后客服,四川莫名信息科技有限公司西安分公司,3.5-5.5千/月,西安,无工作经验,大专,招20人,04-12发布,五险一金|带薪年假|专业培训|节日福利|绩效奖金|通讯补贴|高温补贴
副总经理（年薪40-60w）,陕西泰发祥实业集团有限公司,40-60万/年,榆林,无工作经验,本科,招1人,03-25发布,周末双休|五险一金|通讯补贴|餐饮补贴|交通补贴|年终奖金
急聘销售出差代表（3000+奖金+旅游+五险一金+住宿）,西安潜龙电子科技有限公司,3-6千/月,西安-雁塔区,无工作经验,高中,招6人,03-25发布,五险一金|全勤奖|包住宿|专业培训
省内销售出差代表（3000+奖金+旅游+五险一金+住宿）,西安潜龙电子科技有限公司,3-6千/月,西安-雁塔区,无工作经验,高中,招5人,03-25发布,
PHP开发工程师,西安未来鲜森智能信息技术有限公司,5-8千/月,西安-高新技术产业开发区,2年经验,本科,招1人,03-25发布,五险一金|补充医疗保险|补充公积金|年终奖金
执行导演,西安陕北民歌大舞台有限公司,3-4.5千/月,西安-碑林区,无工作经验,本科,招2人,03-25发布,五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴|弹性工作|绩效奖金
总经理助理（五险一金+双休）,陕西亿泰汇人力资源有限公司,4-6千/月,西安-雁塔区,1年经验,大专,招2人,04-03发布,周末双休|带薪年假|五险一金|绩效奖金|全勤奖|节日福利|专业培训|交通补贴|餐饮补贴|工龄工资
后勤服务中心总监,陕西品格蒙特梭利企业管理服务有限公司,1-1.5万/月,西安,5-7年经验,本科,招1人,04-03发布,五险一金|周末双休|带薪寒暑假|员工旅游|绩效奖金|专业培训|年终奖金|餐饮补贴
法务经理,陕西品格蒙特梭利企业管理服务有限公司,0.8-1万/月,西安,3-4年经验,本科,招1人,04-03发布,五险一金|周末双休|带薪寒暑假|员工旅游|绩效奖金|专业培训|年终奖金|餐饮补贴
A313-1网站策划,西安卓睿信息技术有限公司,4.5-6千/月,西安,无工作经验,大专,招5人,04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
A317-1视觉设计师,西安卓睿信息技术有限公司,4.5-6千/月,西安,无工作经验,大专,招5人,04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
游戏设计/助理/实习生  双休+五险一金,西安卓睿信息技术有限公司,6-8千/月,西安,无工作经验,大专,招7人,04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
淘宝网站策划/实习生/助理 五险一金+双休,西安卓睿信息技术有限公司,6-8千/月,西安-碑林区,无工作经验,大专,招5人,04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
环境安全工程师,西安卓睿信息技术有限公司,4.5-6千/月,西安-碑林区,无工作经验,大专,招5人,04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
Sem专员/网络推广专员/实习生  双休,西安卓睿信息技术有限公司,4.5-6千/月,西安-碑林区,无工作经验,大专,招7人,04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
IT工程师/实习生 双休,西安卓睿信息技术有限公司,4.5-6千/月,西安-碑林区,无工作经验,大专,招5人,04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
A214-1 计算机辅助设计工程师,西安卓睿信息技术有限公司,4.5-6千/月,西安,无工作经验,大专,招5人,04-10发布,五险一金|补充医疗保险|补充公积金|免费班车|员工旅游|交通补贴|绩效奖金
校区校长/中心经理,西安爱斯达教育科技有限公司,0.6-1万/月,西安-未央区,3-4年经验,大专,招若干人,03-21发布,餐饮补贴|弹性工作|年终奖金|定期体检|五险一金|员工旅游
网络销售（综合薪资5k+）,西安弥尊网络科技有限公司,6-8千/月,西安-高新技术产业开发区,无工作经验,高中,招10人,03-21发布,弹性工作|带薪年假|绩效奖金|全勤奖|节日福利|专业培训
企划经理,西安美目优瞳实业有限公司,5-8千/月,西安,3-4年经验,大专,招1人,03-21发布,五险一金|专业培训|年终奖金|员工旅游|绩效奖金
采购员,河南省豫东石油有限公司,3-4.5千/月,西安-高新技术产业开发区,3-4年经验,大专,招4人,03-21发布,五险一金|员工旅游|交通补贴|通讯补贴|绩效奖金|年终奖金|定期体检|补充医疗保险
销售总监,陕西勤务通后勤服务产业有限公司,6-8千/月,西安-雁塔区,3-4年经验,本科,招1人,03-21发布,年终奖金|绩效奖金|做五休二|周末双休
BIOS高级软件工程师,华为技术有限公司,2-3.5万/月,杭州,5-7年经验,本科,招10人,04-07发布,五险一金|年终奖金|股票期权|定期体检
仓库经理,美菜网,1-1.5万/月,西安-未央区,5-7年经验,大专,招若干人,04-07发布,五险一金|带薪年假|节日福利|绩效奖金|通讯补贴|高温补贴|补充公积金|专业培训|年终奖金|股票期权
销售代表,西安六和饮料有限公司,4-7千/月,西安-雁塔区,无工作经验,大专,招10人,04-07发布,绩效奖金|交通补贴|通讯补贴|专业培训
品类主管（精品超市）(011856)(职位编号：suning011856),陕西苏宁易购销售有限公司,3.5-4千/月,西安-未央区,2年经验,大专,招若干人,04-07发布,五险一金|绩效奖金|年终奖金
销售业代（KA）,农夫山泉股份有限公司,4.5-6千/月,西安,无工作经验,大专,招10人,04-07发布,
项目管理部助理,四川力拓维讯通信技术有限公司,3-4.5千/月,西安,无工作经验,大专,招1人,04-07发布,五险一金|绩效奖金|通讯补贴|定期体检|员工旅游|节日福利|定期团建|项目奖金
高薪诚聘淘宝店长,西安华恒天一企业管理有限公司,0.3-1.5万/月,西安,2年经验,大专,招1人,04-07发布,绩效奖金|带薪年假|节日福利|交通补贴|餐饮补贴|加班补贴|通讯补贴|高温补贴|做五休二|在职股权
facebook/google 投放（跨境电商方向）,DotC United Group,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招3人,03-29发布,五险一金|补充医疗保险|定期体检|弹性工作|专业培训|绩效奖金|年终奖金|员工旅游
店长-naivee-西安高新万达,上海纳薇服装设计有限公司,5-7千/月,西安-雁塔区,3-4年经验,高中,招1人,03-29发布,五险一金|加班补贴
区域销售经理（充电桩平台）,江苏芝麻能源科技有限公司,0.8-2万/月,南京-雨花台区,2年经验,大专,招1人,03-29发布,五险一金|餐饮补贴|年终奖金|绩效奖金|定期体检|节日福利|带薪年假
省内销售出差代表,西安潜龙电子科技有限公司,3-6千/月,西安-雁塔区,无工作经验,高中,招6人,03-28发布,
网络推广,西安华强装饰装修工程有限公司,0.5-1万/月,西安-未央区,2年经验,大专,招3人,03-28发布,全勤奖|节日福利|交通补贴|餐饮补贴
硬件测试工程师（西安）,中兴软件技术（南昌）有限公司,3-4.5千/月,西安-高新技术产业开发区,1年经验,大专,招若干人,03-28发布,五险一金|餐饮补贴|带薪年假|周末双休|节日福利|员工旅游|专业培训|加班补助
Android开发工程师（西安）,中兴软件技术（南昌）有限公司,1-1.5万/月,西安-高新技术产业开发区,3-4年经验,大专,招若干人,03-28发布,五险一金|餐饮补贴|带薪年假|周末双休|节日福利|员工旅游|专业培训|通讯补贴|补充医疗保险
PHP开发工程师,西安华强装饰装修工程有限公司,3-4.5千/月,西安-未央区,2年经验,大专,招2人,03-28发布,全勤奖|节日福利|交通补贴|餐饮补贴
手机终端测试（西安）,中兴软件技术（南昌）有限公司,3-4.5千/月,西安-高新技术产业开发区,1年经验,大专,招若干人,03-28发布,五险一金|员工旅游|餐饮补贴|节日福利|带薪年假|通讯补贴|专业培训|补充医疗保险|免费班车
车联网测试（应届生或实习生均可）,中兴软件技术（南昌）有限公司,2-3千/月,西安-高新技术产业开发区,无工作经验,大专,招若干人,03-28发布,五险一金|员工旅游|餐饮补贴|节日福利|带薪年假|专业培训|补充医疗保险|免费班车
网络销售部经理,西安鼎兴自控工程有限公司,5-8千/月,西安-莲湖区,3-4年经验,中专,招若干人,03-28发布,五险|绩效奖金|年终奖金|员工旅游|弹性工作
网络营销专员,生活家（北京）家居装饰有限公司西安分公司,1-1.5万/月,西安-莲湖区,1年经验,大专,招2人,03-28发布,五险一金|员工旅游|专业培训|定期体检|集团化晋升
中国平安西北总部高薪直招客户经理,中国平安人寿保险股份有限公司陕西分公司,6-8千/月,西安-雁塔区,无工作经验,大专,招10人,04-16发布,五险一金|补充公积金|免费班车|定期体检|绩效奖金|专业培训|补充医疗保险|弹性工作
